,is4G,is3G,is2G,speed,RSRP,RSRQ,RSSI,SNR,CQI,UL_Bandwidth,bandwidth
0,1.0,0.0,0.0,0.0,-93.74280839205794,-10.24595133227496,-76.0,16.257191607942058,12.0,10.21875,543.09375
1,1.0,0.0,0.0,0.0,-93.0,-6.0,-74.88587392869641,16.999999999999996,10.5,10.125,544.5
2,1.0,0.0,0.0,0.0,-91.0,-12.0,-74.0,13.0,9.0,10.8125,587.125
3,1.0,0.0,0.0,0.0,-91.0,-6.0,-74.0,16.0,9.0,10.9375,589.1875
4,1.0,0.0,0.0,0.0,-91.0,-10.0,-74.0,18.0,9.0,9.9375,553.5625
5,1.0,0.0,0.0,0.0,-91.74280839205794,-8.47128104620114,-74.0,18.0,9.0,10.21875,576.65625
6,1.0,0.0,0.0,0.0,-92.0,-8.885873928696416,-74.0,18.0,9.0,10.4375,543.0625
7,1.0,0.0,0.0,0.0,-91.47128104620114,-10.885873928696414,-74.0,18.0,9.0,24.75,1254.625
8,1.0,0.0,0.0,0.0,-91.47128104620114,-8.816989475978867,-74.88587392869641,18.528718953798858,12.0,25.375,1376.9375
9,1.0,0.0,0.0,0.0,-92.0,-8.816989475978867,-74.24595133227496,18.11412607130358,14.0,28.875,1596.4375
10,1.0,0.0,0.0,0.0,-92.0,-12.0,-74.47128104620114,16.999999999999996,12.25,33.5625,1829.53125
11,1.0,0.0,0.0,0.0,-92.0,-9.0,-73.0,18.0,12.0,27.25,1472.75
12,1.0,0.0,0.0,0.0,-90.0,-11.0,-73.0,18.0,12.0,33.3125,1849.5
13,1.0,0.0,0.0,0.0,-89.0,-8.0,-71.0,19.0,12.0,34.0,1887.25
14,1.0,0.0,0.0,0.0,-88.0,-11.0,-65.0,20.0,10.0,45.3125,2465.625
15,1.0,0.0,0.0,0.0,-83.22020246011414,-11.47128104620114,-66.24595133227496,17.628620384793983,10.5,56.9375,2948.3125
16,1.0,0.0,0.0,0.0,-82.55489532554688,-12.0,-68.0,11.114126071303584,11.0,54.625,2999.375
