,is4G,is3G,is2G,speed,RSRP,RSRQ,RSSI,SNR,CQI,UL_Bandwidth,bandwidth
0,1.0,0.0,0.0,0.0,-101.81698947597887,-12.0,-89.0,12.528718953798858,9.0,44.1875,2640.75
1,1.0,0.0,0.0,0.0,-104.47128104620114,-12.0,-87.0,11.52871895379886,9.0,39.875,2663.8125
2,1.0,0.0,0.0,0.0,-104.0,-12.0,-87.0,11.0,9.0,31.3125,1931.625
3,1.0,0.0,0.0,0.0,-106.0,-12.0,-89.0,11.0,10.0,21.4375,1324.5625
4,1.0,0.0,0.0,0.0,-107.0,-12.0,-89.0,11.0,10.0,28.4375,1892.875
5,1.0,0.0,0.0,0.0,-106.0,-12.0,-89.88587392869641,13.0,9.5,43.5,3416.625
6,1.0,0.0,0.0,0.0,-105.0,-12.0,-86.88587392869641,13.0,10.5,63.1875,3223.0
7,1.0,0.0,0.0,0.0,-105.74280839205795,-12.0,-88.18555914976395,13.757191607942058,11.25,74.53125,3688.875
8,1.0,0.0,0.0,0.0,-106.0,-12.0,-87.24595133227496,14.528718953798858,10.5,79.3125,4284.0625
9,1.0,0.0,0.0,0.0,-104.88587392869641,-12.0,-85.88587392869641,14.528718953798858,12.0,52.5,2604.4375
10,1.0,0.0,0.0,0.0,-105.24595133227496,-12.0,-88.24595133227496,13.114126071303584,11.5,22.1875,1199.375
11,1.0,0.0,0.0,0.0,-105.88587392869641,-12.0,-87.0,13.114126071303584,12.0,50.9375,2740.75
12,1.0,0.0,0.0,0.0,-104.47128104620114,-12.0,-85.0,14.257191607942058,8.0,83.03125,4463.0625
13,1.0,0.0,0.0,0.0,-103.0,-12.0,-85.88587392869641,15.0,10.0,93.25,4789.5
14,1.0,0.0,0.0,0.0,-106.0,-12.0,-89.0,14.0,12.0,73.25,3945.125
15,1.0,0.0,0.0,0.0,-104.0,-12.0,-84.55489532554688,14.0,10.0,50.625,2726.75
16,1.0,0.0,0.0,0.0,-98.0,-12.0,-81.0,12.0,9.0,21.5,1156.0625
17,1.0,0.0,0.0,0.0,-98.0,-12.0,-80.08720164658325,12.0,9.75,28.03125,1452.78125
18,1.0,0.0,0.0,0.0,-94.81698947597889,-11.47128104620114,-76.75386831324992,13.75404866772504,12.5,56.9375,3079.0625
19,1.0,0.0,0.0,0.0,-93.47128104620114,-11.47128104620114,-80.47128104620114,15.528718953798858,12.0,70.4375,3788.5
20,1.0,0.0,0.0,0.0,-94.88587392869641,-12.0,-76.81698947597886,15.75404866772504,13.5,78.0,4258.25
21,1.0,0.0,0.0,0.0,-91.22020246011415,-12.0,-73.24595133227496,15.75404866772504,15.0,31.0625,1684.5625
22,1.0,0.0,0.0,0.0,-89.24280839205794,-12.0,-76.57254075307732,14.528718953798858,11.25,52.4375,2818.96875
23,1.0,0.0,0.0,0.0,-90.0,-12.0,-73.0,16.0,12.0,72.375,3886.375
24,1.0,0.0,0.0,0.0,-94.0,-12.0,-75.88587392869641,16.999999999999996,15.0,79.125,4240.3125
25,1.0,0.0,0.0,0.0,-92.0,-11.0,-75.55489532554688,18.0,10.5,86.75,4457.5
26,1.0,0.0,0.0,0.0,-91.0,-12.0,-73.81698947597886,18.0,11.0,48.8125,2215.0625
27,1.0,0.0,0.0,0.0,-88.0,-10.0,-70.47128104620114,19.0,14.5,66.875,3518.75
28,1.0,0.0,0.0,0.0,-85.68555914976395,-11.47128104620114,-68.47128104620114,19.757191607942058,13.25,97.15625,4977.5625
29,1.0,0.0,0.0,0.0,-85.88587392869641,-12.0,-67.55489532554688,20.528718953798858,13.5,125.25,6224.5
30,1.0,0.0,0.0,0.0,-87.88587392869641,-11.47128104620114,-73.81698947597886,21.528718953798858,13.5,116.25,5972.9375
31,1.0,0.0,0.0,0.0,-89.88587392869641,-11.47128104620114,-74.0,21.528718953798858,15.0,58.3125,3137.75
32,1.0,0.0,0.0,0.0,-88.55489532554687,-11.47128104620114,-71.55489532554688,21.528718953798858,15.0,90.9375,4888.75
33,1.0,0.0,0.0,0.0,-87.88587392869641,-11.242808392057942,-72.47128104620114,22.0,14.75,105.40625,5671.625
34,1.0,0.0,0.0,0.0,-91.0,-12.0,-74.0,22.0,14.0,106.5625,5745.0
35,1.0,0.0,0.0,0.0,-91.0,-11.0,-74.0,22.0,14.0,110.8125,5967.3125
36,1.0,0.0,0.0,0.0,-94.0,-12.0,-75.24595133227496,21.0,14.5,80.375,4335.875
37,1.0,0.0,0.0,0.0,-92.0,-12.0,-73.22020246011414,20.0,13.5,80.6875,4195.375
38,1.0,0.0,0.0,0.0,-96.0,-12.0,-79.47128104620114,19.0,12.0,76.9375,4141.5
39,1.0,0.0,0.0,0.0,-97.0,-9.0,-80.0,16.999999999999996,12.0,56.1875,3027.34375
40,1.0,0.0,0.0,0.0,-97.0,-10.24595133227496,-80.0,16.528718953798858,12.0,68.4375,3686.5
41,1.0,0.0,0.0,0.0,-94.55489532554688,-11.47128104620114,-77.55489532554688,16.0,9.5,71.9375,3815.8125
42,1.0,0.0,0.0,0.0,-95.03707201955287,-11.47128104620114,-83.24595133227496,16.0,11.0,44.5625,2292.4375
43,1.0,0.0,0.0,0.0,-99.0,-12.0,-82.0,15.114126071303584,11.0,46.875,2526.125
44,1.0,0.0,0.0,0.0,-100.24595133227496,-12.0,-85.68555914976395,13.314440850236052,10.0,48.53125,2613.15625
45,1.0,0.0,0.0,0.0,-105.0,-12.0,-85.55489532554688,11.0,10.0,65.5625,3301.3125
46,1.0,0.0,0.0,0.0,-98.0,-12.0,-82.55489532554688,11.0,11.0,39.5,2134.0
47,1.0,0.0,0.0,0.0,-103.0,-12.0,-85.0,9.0,10.0,29.0625,1561.5625
48,1.0,0.0,0.0,0.0,-101.0,-11.0,-80.88587392869641,11.0,9.0,35.3125,1897.6875
49,1.0,0.0,0.0,0.0,-98.0,-11.0,-80.0,13.0,9.0,57.1875,2874.90625
50,1.0,0.0,0.0,0.0,-99.24595133227497,-11.47128104620114,-81.55489532554688,12.114126071303584,9.0,51.5625,2626.8125
51,1.0,0.0,0.0,0.0,-98.55489532554687,-11.47128104620114,-84.0,10.528718953798858,9.5,46.4375,2496.8125
52,1.0,0.0,0.0,0.0,-99.22020246011414,-11.885873928696416,-85.88587392869641,9.75404866772504,9.0,21.125,1144.875
53,1.0,0.0,0.0,0.0,-98.37137961520602,-13.47128104620114,-81.03707201955287,7.114126071303584,7.5,27.75,1495.8125
54,1.0,0.0,0.0,0.0,-96.0,-14.0,-83.24595133227496,5.999999999999998,7.5,21.78125,1174.5625
55,1.0,0.0,0.0,0.0,-100.0,-13.0,-83.0,7.0,9.0,41.5625,2241.625
56,1.0,0.0,0.0,0.0,-97.0,-14.0,-81.88587392869641,3.9999999999999996,6.5,24.0,1207.8125
57,1.0,0.0,0.0,0.0,-98.0,-14.0,-84.0,3.0,7.0,17.1875,926.125
58,1.0,0.0,0.0,0.0,-98.0,-14.0,-81.0,3.0,6.0,23.125,1245.9375
59,1.0,0.0,0.0,0.0,-98.47128104620114,-14.0,-81.0,4.114126071303585,6.0,34.875,1877.4375
60,1.0,0.0,0.0,0.0,-97.24595133227496,-13.47128104620114,-77.24595133227496,4.52871895379886,9.0,45.0625,2425.5
61,1.0,0.0,0.0,0.0,-96.88587392869641,-13.0,-81.0,5.114126071303584,9.0,42.0625,2257.0
62,1.0,0.0,0.0,0.0,-100.03707201955287,-13.47128104620114,-85.24595133227496,5.999999999999998,8.0,42.0625,2260.5
63,1.0,0.0,0.0,0.0,-102.88587392869641,-13.185559149763948,-85.18555914976395,5.75719160794206,7.0,17.65625,947.46875
64,1.0,0.0,0.0,0.0,-100.0,-11.0,-77.37137961520601,7.445104674453125,8.0,18.0625,969.4375
65,1.0,0.0,0.0,0.0,-92.0,-11.0,-85.55489532554688,9.0,11.5,57.25,3079.75
66,1.0,0.0,0.0,0.0,-105.0,-13.0,-85.0,12.0,9.0,53.6875,2889.625
67,1.0,0.0,0.0,0.0,-101.0,-12.0,-83.88587392869641,13.0,9.0,42.5,2268.1875
68,1.0,0.0,0.0,0.0,-104.5725407530773,-12.74280839205794,-87.24595133227496,13.757191607942058,9.0,26.5625,1426.625
69,1.0,0.0,0.0,0.0,-104.24595133227497,-13.0,-84.24280839205794,11.962927980447143,7.5,27.3125,1450.0
70,1.0,0.0,0.0,0.0,-102.47128104620114,-11.24595133227496,-83.24595133227496,9.114126071303586,13.5,40.5625,2178.75
71,1.0,0.0,0.0,0.0,-100.88587392869641,-10.885873928696414,-80.55489532554688,14.779797539885852,12.0,74.25,3984.5625
72,1.0,0.0,0.0,0.0,-101.55489532554688,-12.0,-86.0,16.999999999999996,11.0,71.9375,3856.375
73,1.0,0.0,0.0,0.0,-102.24595133227496,-12.0,-84.5725407530773,16.999999999999996,11.25,73.8125,3889.5625
74,1.0,0.0,0.0,0.0,-98.0,-12.0,-81.88587392869641,16.999999999999996,12.0,69.9375,3602.0
75,1.0,0.0,0.0,0.0,-95.0,-12.0,-78.0,13.0,11.0,57.625,3091.6875
76,1.0,0.0,0.0,0.0,-95.0,-11.0,-79.24595133227496,14.0,12.0,86.3125,4640.6875
77,1.0,0.0,0.0,0.0,-98.0,-12.0,-82.24595133227496,19.0,12.0,100.4375,5190.75
78,1.0,0.0,0.0,0.0,-99.0,-12.0,-82.0,19.0,15.0,77.78125,3897.90625
79,1.0,0.0,0.0,0.0,-99.88587392869641,-12.0,-82.88587392869641,19.0,12.5,38.5625,2084.375
80,1.0,0.0,0.0,0.0,-99.24595133227497,-12.0,-82.24595133227496,17.75404866772504,11.0,32.5625,1673.4375
81,1.0,0.0,0.0,0.0,-98.88587392869641,-12.0,-82.24595133227496,17.114126071303588,12.0,42.5625,2287.75
82,1.0,0.0,0.0,0.0,-96.03707201955287,-12.0,-78.55489532554688,19.75404866772504,14.0,65.6875,3417.3125
83,1.0,0.0,0.0,0.0,-94.68555914976395,-12.0,-77.68555914976395,21.0,14.75,54.46875,2929.78125
84,1.0,0.0,0.0,0.0,-97.0,-12.0,-80.0,21.0,14.0,36.75,1978.125
85,1.0,0.0,0.0,0.0,-99.0,-12.0,-76.55489532554688,19.0,13.5,40.0,2066.1875
86,1.0,0.0,0.0,0.0,-92.0,-11.0,-79.0,18.0,15.0,62.375,3353.0625
87,1.0,0.0,0.0,0.0,-95.0,-12.0,-79.0,22.0,15.0,48.3125,2614.875
88,1.0,0.0,0.0,0.0,-93.0,-12.0,-76.0,21.0,15.0,61.125,3302.0
89,1.0,0.0,0.0,0.0,-95.88587392869641,-12.0,-78.88587392869641,21.0,14.25,115.9375,6255.25
90,1.0,0.0,0.0,0.0,-93.81698947597886,-12.0,-73.22020246011414,20.114126071303584,13.5,105.3125,5660.4375
91,1.0,0.0,0.0,0.0,-90.24595133227496,-11.47128104620114,-71.0,20.114126071303584,12.0,97.0625,5216.5625
92,1.0,0.0,0.0,0.0,-89.88587392869641,-11.0,-73.74280839205794,22.75404866772504,15.0,132.125,7117.1875
93,1.0,0.0,0.0,0.0,-91.47128104620114,-11.0,-73.88587392869641,24.0,15.0,140.5625,7569.375
94,1.0,0.0,0.0,0.0,-90.24595133227496,-11.0,-72.0,22.75404866772504,15.0,112.875,6072.8125
95,1.0,0.0,0.0,0.0,-89.0,-11.0,-69.68555914976395,21.0,15.0,123.5625,6682.40625
96,1.0,0.0,0.0,0.0,-89.0,-11.0,-68.03707201955285,21.0,13.5,145.625,7896.5625
97,1.0,0.0,0.0,0.0,-83.0,-12.0,-68.0,24.0,12.0,107.5,6581.0
98,1.0,0.0,0.0,0.0,-84.0,-11.0,-75.0,22.0,12.0,78.0625,4816.75
99,1.0,0.0,0.0,0.0,-93.0,-12.0,-73.88587392869641,19.0,12.0,41.9375,2970.75
100,1.0,0.0,0.0,0.0,-91.0,-12.0,-75.03707201955285,14.0,11.5,56.5,4511.3125
101,1.0,0.0,0.0,0.0,-92.47128104620114,-11.242808392057942,-76.68555914976395,16.314440850236053,14.0,75.21875,6040.4375
102,1.0,0.0,0.0,0.0,-90.55489532554688,-11.0,-75.28236447783316,18.75404866772504,14.5,57.8125,4305.75
103,1.0,0.0,0.0,0.0,-89.88587392869641,-11.47128104620114,-72.61569781116648,20.528718953798858,14.5,37.125,2911.25
104,1.0,0.0,0.0,0.0,-90.47128104620114,-12.0,-73.55489532554688,21.0,12.5,28.6875,2011.0
105,1.0,0.0,0.0,0.0,-92.37137961520602,-12.0,-81.0,18.779797539885852,9.0,21.4375,1389.625
106,1.0,0.0,0.0,0.0,-98.0,-12.0,-81.29884880917305,14.0,11.25,26.53125,1771.21875
107,1.0,0.0,0.0,0.0,-100.0,-12.0,-81.69884880917306,16.999999999999996,12.0,24.0625,1597.875
108,1.0,0.0,0.0,0.0,-101.0,-12.0,-82.0,18.0,12.0,25.6875,1753.75
109,1.0,0.0,0.0,0.0,-99.0,-12.0,-78.88587392869641,18.0,12.0,23.6875,1695.0625
110,1.0,0.0,0.0,0.0,-95.0,-12.0,-78.0,20.0,12.0,8.0,470.4375
111,1.0,0.0,0.0,0.0,-95.0,-12.0,-78.0,13.183010524021132,12.0,11.65625,763.9375
112,1.0,0.0,0.0,0.0,-95.0,-12.0,-78.0,14.779797539885852,12.0,15.25,1028.8125
113,1.0,0.0,0.0,0.0,-95.0,-12.0,-75.55489532554688,18.11412607130358,12.5,18.4375,1486.0
114,1.0,0.0,0.0,0.0,-93.88587392869641,-12.0,-74.88587392869641,19.528718953798858,12.5,28.8125,2196.1875
115,1.0,0.0,0.0,0.0,-92.47128104620114,-12.0,-73.0,18.92745924692268,12.0,24.125,1755.5
116,1.0,0.0,0.0,0.0,-91.0,-12.0,-74.24595133227496,13.75404866772504,13.5,20.5625,1502.8125
117,1.0,0.0,0.0,0.0,-93.0,-11.0,-74.0,12.0,13.0,37.5,2793.8125
118,1.0,0.0,0.0,0.0,-90.0,-12.0,-74.4968027498245,18.0,15.0,35.9375,2677.125
119,1.0,0.0,0.0,0.0,-90.0,-10.0,-75.16346941649115,19.0,15.0,47.4375,4012.875
120,1.0,0.0,0.0,0.0,-90.0,-11.0,-75.83013608315783,20.0,15.0,53.4375,5400.75
121,1.0,0.0,0.0,0.0,-90.47128104620114,-11.47128104620114,-76.4968027498245,17.779797539885852,15.0,37.0625,2815.5
122,1.0,0.0,0.0,0.0,-92.55489532554688,-12.0,-73.03707201955285,13.52871895379886,11.5,57.875,4363.125
123,1.0,0.0,0.0,0.0,-91.81698947597887,-12.0,-73.0,17.96292798044714,12.0,58.9375,5380.1875
124,1.0,0.0,0.0,0.0,-90.0,-12.0,-74.55489532554688,20.528718953798858,13.0,52.8125,4280.625
125,1.0,0.0,0.0,13.0,-90.0,-12.0,-70.0,21.0,15.0,38.0,3190.125
126,1.0,0.0,0.0,26.0,-88.47128104620114,-11.242808392057942,-71.47128104620114,21.0,15.0,44.46875,3646.21875
127,1.0,0.0,0.0,26.0,-87.0,-9.0,-71.55489532554688,19.0,9.5,39.5,2793.8125
128,1.0,0.0,0.0,26.0,-93.0,-12.0,-74.22020246011415,12.0,9.0,42.0,2865.125
129,1.0,0.0,0.0,26.0,-89.0,-12.0,-75.81698947597887,12.0,9.5,33.9375,2298.9375
130,1.0,0.0,0.0,26.0,-96.0,-12.0,-74.0,10.0,10.0,45.0625,3028.0625
131,1.0,0.0,0.0,26.0,-94.0,-12.0,-77.68555914976395,11.0,10.25,40.96875,2771.84375
132,1.0,0.0,0.0,26.0,-93.47128104620114,-12.0,-80.68555914976395,11.0,11.0,18.9375,1152.75
133,1.0,0.0,0.0,26.0,-95.22020246011415,-11.47128104620114,-81.88587392869641,10.0,9.5,48.375,3167.8125
134,1.0,0.0,0.0,26.0,-98.24595133227496,-11.47128104620114,-73.59637310505755,10.528718953798858,10.5,44.0,3435.5625
135,1.0,0.0,0.0,26.0,-97.0,-12.0,-76.81698947597886,11.0,11.5,54.875,4094.0
136,1.0,0.0,0.0,26.0,-95.24595133227496,-11.47128104620114,-75.88587392869641,11.0,12.0,38.1875,2679.875
137,1.0,0.0,0.0,26.0,-94.0,-11.0,-81.90656439810233,11.0,14.25,50.25,3977.625
138,1.0,0.0,0.0,26.0,-93.0,-11.0,-76.0,19.75404866772504,14.5,90.0625,7294.6875
139,1.0,0.0,0.0,26.0,-93.0,-11.0,-77.24595133227496,21.0,15.0,77.5625,5842.125
140,1.0,0.0,0.0,26.0,-93.0,-11.0,-74.24595133227496,19.0,15.0,60.5625,4724.5
141,1.0,0.0,0.0,26.0,-93.0,-11.0,-76.0,22.0,15.0,23.5625,1548.1875
142,1.0,0.0,0.0,26.0,-93.0,-12.0,-76.47128104620114,16.999999999999996,14.0,16.0625,1029.1875
143,1.0,0.0,0.0,26.0,-94.55489532554688,-11.47128104620114,-78.88587392869641,16.114126071303584,11.0,30.875,2298.25
144,1.0,0.0,0.0,26.0,-94.55489532554688,-11.47128104620114,-77.0,18.96292798044714,12.0,68.1875,5561.25
145,1.0,0.0,0.0,26.0,-93.0,-12.0,-75.24595133227496,21.528718953798858,13.5,57.6875,4869.875
146,1.0,0.0,0.0,26.0,-93.0,-11.47128104620114,-76.88587392869641,21.528718953798858,15.0,83.4375,6257.4375
147,1.0,0.0,0.0,26.0,-93.47128104620114,-9.885873928696416,-76.0,20.114126071303584,15.0,47.5625,4939.0625
148,1.0,0.0,0.0,26.0,-92.88587392869641,-9.68555914976395,-74.0,18.528718953798858,12.0,56.9375,4948.15625
149,1.0,0.0,0.0,26.0,-90.0,-12.0,-74.0,16.999999999999996,12.0,62.125,4729.375
150,1.0,0.0,0.0,26.0,-93.0,-12.0,-78.88587392869641,16.999999999999996,11.5,46.375,3378.1875
151,1.0,0.0,0.0,26.0,-97.0,-12.0,-80.88587392869641,16.0,11.0,54.125,3767.5625
152,1.0,0.0,0.0,26.0,-99.0,-12.0,-77.24595133227496,14.0,11.0,47.5,3404.0625
153,1.0,0.0,0.0,26.0,-93.0,-12.0,-76.88587392869641,13.0,11.5,52.1875,3887.75
154,1.0,0.0,0.0,26.0,-95.18555914976395,-11.242808392057942,-81.57254075307732,13.757191607942058,10.5,37.84375,2794.5
155,1.0,0.0,0.0,26.0,-97.24595133227496,-11.47128104620114,-84.24595133227497,13.52871895379886,9.5,51.1875,3446.0
156,1.0,0.0,0.0,26.0,-99.88587392869641,-12.0,-84.0,14.0,9.0,38.875,2679.1875
157,1.0,0.0,0.0,26.0,-99.88587392869641,-12.0,-82.0,14.0,11.0,50.6875,3453.0
158,1.0,0.0,0.0,26.0,-99.0,-12.0,-82.0,14.0,11.0,45.78125,3111.5625
159,1.0,0.0,0.0,26.0,-101.0,-12.0,-82.88587392869641,12.0,12.0,60.625,4292.5
160,1.0,0.0,0.0,26.0,-98.0,-12.0,-82.0,14.0,12.0,53.3125,3926.1875
161,1.0,0.0,0.0,26.0,-98.0,-11.0,-82.88587392869641,15.0,11.5,51.1875,3601.1875
162,1.0,0.0,0.0,26.0,-101.0,-12.0,-82.0,15.0,12.0,58.6875,3245.4375
163,1.0,0.0,0.0,26.0,-100.0,-12.0,-83.55489532554687,12.0,10.5,21.5,1421.0
164,1.0,0.0,0.0,26.0,-102.88587392869641,-12.0,-86.0,12.0,9.0,17.84375,1341.0
165,1.0,0.0,0.0,47.0,-104.88587392869641,-12.0,-88.47128104620114,12.0,10.5,12.5,849.25
166,1.0,0.0,0.0,47.0,-106.47128104620114,-12.0,-90.88587392869641,11.114126071303584,8.5,8.25,529.0625
167,1.0,0.0,0.0,47.0,-107.47128104620114,-12.0,-90.0,10.0,9.0,9.0,556.375
168,1.0,0.0,0.0,47.0,-108.68555914976396,-12.0,-93.0,9.31444085023605,7.0,7.0,402.90625
169,1.0,0.0,0.0,47.0,-111.0,-12.0,-93.0,7.0,7.0,9.625,564.0625
170,1.0,0.0,0.0,47.0,-106.0,-12.0,-93.47128104620114,9.0,6.0,15.1875,843.625
171,1.0,0.0,0.0,47.0,-112.0,-12.0,-74.98298391329043,5.999999999999998,10.5,9.75,582.25
172,1.0,0.0,0.0,47.0,-90.0,-8.0,-72.47128104620114,11.0,13.5,30.0625,2059.1875
173,1.0,0.0,0.0,47.0,-92.18555914976395,-10.18555914976395,-74.47128104620114,10.25719160794206,12.0,43.5625,3069.59375
174,1.0,0.0,0.0,47.0,-91.88587392869641,-11.47128104620114,-76.47128104620114,9.52871895379886,12.0,61.6875,4649.0
175,1.0,0.0,0.0,47.0,-90.47128104620114,-12.0,-78.47128104620114,12.183010524021132,11.5,68.5,5394.125
176,1.0,0.0,0.0,47.0,-92.03707201955285,-11.47128104620114,-79.88587392869641,14.528718953798858,11.0,68.875,6470.5625
177,1.0,0.0,0.0,47.0,-97.81698947597887,-11.47128104620114,-83.0,14.528718953798858,9.0,66.9375,5011.75
178,1.0,0.0,0.0,47.0,-96.22020246011415,-12.0,-77.0,14.0,11.0,64.25,6340.5625
179,1.0,0.0,0.0,47.0,-94.0,-12.0,-77.0,14.0,11.0,86.84375,7191.59375
180,1.0,0.0,0.0,47.0,-94.0,-12.0,-76.03707201955287,19.0,11.5,56.625,3861.9375
