,is4G,is3G,is2G,speed,RSRP,RSRQ,RSSI,SNR,CQI,UL_Bandwidth,bandwidth
0,1.0,0.0,0.0,0.0,-108.0,-18.0,-92.0,-11.0,5.0,4.3125,232.0
1,1.0,0.0,0.0,0.0,-107.24280839205792,-16.471281046201142,-87.24595133227496,-9.471281046201138,6.5,5.625,284.46875
2,1.0,0.0,0.0,0.0,-105.88587392869641,-15.471281046201142,-88.0,-5.8169894759788665,6.0,8.0625,436.8125
3,1.0,0.0,0.0,0.0,-103.88587392869641,-14.471281046201142,-87.78512691803817,-4.0,6.0,11.0,561.25
4,1.0,0.0,0.0,0.0,-103.0,-14.0,-87.49941263232388,-4.47128104620114,6.0,9.5625,509.5
5,1.0,0.0,0.0,0.0,-103.0,-14.0,-87.2136983466096,-5.0,6.0,10.0,538.5625
6,1.0,0.0,0.0,0.0,-100.0,-13.0,-87.88587392869641,-3.0000000000000004,6.0,8.8125,473.875
7,1.0,0.0,0.0,0.0,-106.0,-16.0,-85.0,-6.0,7.0,9.625,520.0
8,1.0,0.0,0.0,0.0,-102.0,-13.0,-85.0,-2.0,7.0,10.625,574.5
9,1.0,0.0,0.0,0.0,-103.0,-13.0,-86.24595133227496,-1.0,6.0,9.8125,527.0
10,1.0,0.0,0.0,0.0,-103.74280839205794,-13.742808392057942,-88.0,-3.1855591497639484,5.0,9.5,512.65625
11,1.0,0.0,0.0,0.0,-104.47128104620114,-14.471281046201142,-86.88587392869641,-4.0,5.5,8.6875,434.0625
12,1.0,0.0,0.0,0.0,-104.47128104620114,-15.0,-88.0,-4.47128104620114,5.0,8.5,456.375
13,1.0,0.0,0.0,0.0,-102.24595133227496,-13.885873928696416,-85.55489532554688,-4.47128104620114,5.5,9.9375,536.125
14,1.0,0.0,0.0,0.0,-101.47128104620114,-13.47128104620114,-88.18555914976395,-4.24280839205794,5.25,7.59375,409.90625
15,1.0,0.0,0.0,0.0,-103.0,-15.0,-86.0,-5.0,6.0,7.3125,397.6875
16,1.0,0.0,0.0,0.0,-104.0,-15.0,-87.88587392869641,-6.0,5.5,7.8125,421.4375
17,1.0,0.0,0.0,0.0,-103.0,-14.0,-87.0,-5.0,6.0,6.875,366.25
18,1.0,0.0,0.0,0.0,-102.0,-14.0,-85.0,-3.0000000000000004,7.0,6.1875,336.125
19,1.0,0.0,0.0,0.0,-104.0,-15.0,-87.0,-4.0,6.0,4.59375,247.71875
20,1.0,0.0,0.0,0.0,-104.47128104620114,-15.0,-85.24595133227496,-4.47128104620114,6.5,7.25,388.5625
21,1.0,0.0,0.0,0.0,-104.47128104620114,-15.0,-88.0,-5.0,5.0,6.9375,373.875
22,1.0,0.0,0.0,0.0,-104.47128104620114,-15.0,-88.0,-5.47128104620114,5.0,6.6875,362.0625
23,1.0,0.0,0.0,0.0,-105.88587392869641,-15.885873928696414,-90.0,-6.47128104620114,4.0,6.1875,331.3125
24,1.0,0.0,0.0,0.0,-107.0,-17.0,-88.47128104620114,-7.0,4.75,5.9375,325.0
25,1.0,0.0,0.0,0.0,-106.0,-18.0,-89.88587392869641,-6.0,4.5,6.1875,334.0625
26,1.0,0.0,0.0,0.0,-106.0,-17.0,-90.24595133227496,-6.0,4.5,4.625,249.4375
