,is4G,is3G,is2G,speed,RSRP,RSRQ,RSSI,SNR,CQI,UL_Bandwidth,bandwidth
0,0.0,1.0,0.0,0.0,-81.0,-2.0,-40.0,0.0,0.0,26.3125,1702.0
1,0.0,1.0,0.0,0.0,-81.0,-2.0,-40.0,0.0,0.0,25.9375,1617.4375
2,0.0,1.0,0.0,0.0,-83.0,-2.0,-40.0,0.0,0.0,21.25,1475.5625
3,0.0,1.0,0.0,0.0,-81.0,-2.0,-40.0,0.0,0.0,29.125,1857.1875
4,0.0,1.0,0.0,0.0,-81.0,-2.0,-40.0,0.0,0.0,31.25,2025.625
5,0.0,1.0,0.0,0.0,-81.0,-2.0,-40.0,0.0,0.0,30.8125,1894.6875
6,0.0,1.0,0.0,0.0,-81.0,-2.0,-40.0,0.0,0.0,23.5625,1515.4375
7,0.0,1.0,0.0,0.0,-79.88587392869641,-2.0,-40.0,0.0,0.0,21.6875,1376.3125
8,0.0,1.0,0.0,0.0,-80.55489532554688,-2.0,-40.0,0.0,0.0,21.75,1417.625
9,0.0,1.0,0.0,0.0,-83.0,-2.0,-40.0,0.0,0.0,20.5625,1270.75
10,0.0,1.0,0.0,0.0,-83.0,-2.0,-40.0,0.0,0.0,23.6875,1454.3125
11,0.0,1.0,0.0,0.0,-81.0,-2.0,-40.0,0.0,0.0,22.25,1337.875
12,0.0,1.0,0.0,0.0,-79.0,-2.0,-40.0,0.0,0.0,21.9375,1537.75
13,0.0,1.0,0.0,0.0,-77.0,-2.0,-40.0,0.0,0.0,23.8125,1523.0625
14,0.0,1.0,0.0,0.0,-77.0,-2.0,-40.0,0.0,0.0,25.3125,1544.0625
15,0.0,1.0,0.0,0.0,-73.0,-2.0,-40.0,0.0,0.0,24.34375,1717.71875
16,0.0,1.0,0.0,0.0,-71.88587392869641,-2.0,-40.0,0.0,0.0,22.9375,1716.6875
17,0.0,1.0,0.0,0.0,-71.88587392869641,-2.0,-40.0,0.0,0.0,30.1875,1881.6875
18,0.0,1.0,0.0,0.0,-71.88587392869641,-2.0,-40.0,0.0,0.0,27.9375,1878.125
19,0.0,1.0,0.0,0.0,-67.03707201955285,-2.0,-40.0,0.0,0.0,34.75,2185.75
20,0.0,1.0,0.0,0.0,-64.47128104620114,-2.0,-40.0,0.0,0.0,33.125,2159.90625
21,0.0,1.0,0.0,0.0,-63.0,-2.0,-40.0,0.0,0.0,26.0,1950.875
22,0.0,1.0,0.0,0.0,-65.0,-2.0,-40.0,0.0,0.0,32.3125,2180.8125
23,0.0,1.0,0.0,0.0,-67.0,-2.0,-40.0,0.0,0.0,23.4375,1625.8125
24,0.0,1.0,0.0,0.0,-67.0,-2.0,-40.0,0.0,0.0,23.875,1492.3125
25,0.0,1.0,0.0,0.0,-65.0,-2.0,-40.0,0.0,0.0,23.4375,1613.1875
26,0.0,1.0,0.0,0.0,-66.47128104620114,-2.0,-40.0,0.0,0.0,24.90625,1658.65625
27,0.0,1.0,0.0,0.0,-67.0,-2.0,-40.0,0.0,0.0,25.125,1737.0
28,0.0,1.0,0.0,0.0,-65.88587392869641,-2.0,-40.0,0.0,0.0,30.9375,2082.25
29,0.0,1.0,0.0,0.0,-63.88587392869641,-2.0,-40.0,0.0,0.0,25.6875,1778.1875
30,0.0,1.0,0.0,0.0,-63.88587392869641,-2.0,-40.0,0.0,0.0,25.4375,1625.8125
31,0.0,1.0,0.0,0.0,-65.0,-2.0,-40.0,0.0,0.0,27.875,1705.1875
32,0.0,1.0,0.0,0.0,-65.0,-2.0,-40.0,0.0,0.0,26.125,1599.9375
33,0.0,1.0,0.0,0.0,-67.0,-2.0,-40.0,0.0,0.0,24.0,1653.8125
34,0.0,1.0,0.0,0.0,-65.0,-2.0,-40.0,0.0,0.0,24.5,1628.625
35,0.0,1.0,0.0,0.0,-65.0,-2.0,-40.0,0.0,0.0,24.375,1527.25
36,0.0,1.0,0.0,0.0,-67.0,-2.0,-40.0,0.0,0.0,16.40625,1157.09375
37,0.0,1.0,0.0,0.0,-64.55489532554688,-2.0,-40.0,0.0,0.0,21.5625,1567.75
38,0.0,1.0,0.0,0.0,-63.88587392869641,-2.0,-40.0,0.0,0.0,22.375,1643.25
39,0.0,1.0,0.0,0.0,-65.0,-2.0,-40.0,0.0,0.0,19.25,1184.0625
40,0.0,1.0,0.0,0.0,-65.88587392869641,-2.0,-40.0,0.0,0.0,24.625,1455.9375
41,0.0,1.0,0.0,0.0,-67.0,-2.0,-40.0,0.0,0.0,23.1875,1482.90625
42,0.0,1.0,0.0,0.0,-67.0,-2.0,-40.0,0.0,0.0,20.4375,1321.75
43,0.0,1.0,0.0,0.0,-59.0,-2.0,-40.0,0.0,0.0,24.875,1546.8125
44,0.0,1.0,0.0,0.0,-57.0,-2.0,-40.0,0.0,0.0,26.0,1682.4375
45,0.0,1.0,0.0,0.0,-57.0,-2.0,-40.0,0.0,0.0,25.8125,1553.125
46,0.0,1.0,0.0,0.0,-57.0,-2.0,-40.0,0.0,0.0,26.40625,1631.0625
47,0.0,1.0,0.0,0.0,-57.88587392869641,-2.0,-40.0,0.0,0.0,24.5625,1591.5625
48,0.0,1.0,0.0,0.0,-56.55489532554688,-2.0,-40.0,0.0,0.0,22.4375,1636.25
49,0.0,1.0,0.0,0.0,-52.55489532554687,-2.0,-40.0,0.0,0.0,24.0,1660.75
50,0.0,1.0,0.0,0.0,-51.0,-2.0,-40.0,0.0,0.0,21.4375,1340.1875
51,0.0,1.0,0.0,0.0,-51.0,-2.0,-40.0,0.0,0.0,24.375,1477.625
52,0.0,1.0,0.0,0.0,-51.0,-2.0,-40.0,0.0,0.0,24.25,1511.5
53,0.0,1.0,0.0,0.0,-51.0,-2.0,-40.0,0.0,0.0,25.5625,1575.5
54,0.0,1.0,0.0,0.0,-51.0,-2.0,-40.0,0.0,0.0,27.1875,1692.9375
55,0.0,1.0,0.0,0.0,-51.0,-2.0,-40.0,0.0,0.0,20.96875,1447.625
56,0.0,1.0,0.0,0.0,-51.0,-2.0,-40.0,0.0,0.0,27.0625,1805.4375
57,0.0,1.0,0.0,0.0,-51.0,-2.0,-40.0,0.0,0.0,24.0,1952.9375
58,0.0,1.0,0.0,0.0,-51.0,-2.0,-40.0,0.0,0.0,26.625,1984.375
59,0.0,1.0,0.0,0.0,-51.0,-2.0,-40.0,0.0,0.0,29.1875,1944.5625
60,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,28.5,2006.75
61,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,29.5625,2085.75
62,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,32.375,2005.375
63,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,52.5,2840.0625
64,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,55.4375,2591.8125
65,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,56.8125,2933.59375
66,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,51.5625,2777.8125
67,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,47.625,2575.0625
68,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,39.25,2092.75
69,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,43.125,2379.3125
70,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,45.0625,2400.3125
71,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,46.8125,2526.125
72,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,43.4375,2349.3125
73,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,41.0625,2266.125
74,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,25.75,1362.9375
75,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,31.1875,1658.6875
76,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,46.03125,2448.1875
77,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,44.75,2375.8125
78,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,38.3125,2049.4375
79,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,20.6875,1105.0625
80,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,15.5625,832.4375
81,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,26.5,1413.3125
82,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,17.875,965.3125
83,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,18.6875,964.5625
84,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,28.125,1484.625
85,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,36.75,1944.5625
86,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,32.0625,1702.0
87,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,34.0,1817.3125
88,0.0,1.0,0.0,13.0,-51.0,-2.0,-40.0,0.0,0.0,29.5625,1595.0
