preds,trues
152.68225,153.6875
100.64966,0.0
172.00427,267.68762
311.45178,178.5625
127.32849,71.28125
68.91589,0.0
41.10327,69.12512
760.0032,507.4375
330.3181,218.75012
160.271,240.375
132.1333,383.6875
173.28699,95.6875
86.3833,29.250122
32.84619,41.875
45.789307,37.0
0.0,93.625
83.76758,204.0
375.2898,396.28125
310.37952,302.96875
222.3551,83.875
178.18152,285.37512
179.23071,155.125
134.74951,127.125
200.23389,236.1875
639.1148,537.43756
406.71405,606.6875
385.83545,481.5
394.82574,308.9375
147.64087,100.625
115.91101,160.00012
209.60547,206.87512
498.18127,408.1875
299.0558,299.125
118.19495,111.8125
65.91162,48.1875
27.201904,0.0
1548.6216,4191.8125
1736.9722,50.250122
164.66882,81.0625
152.01733,103.4375
7.442871,51.6875
70.26599,27.1875
69.79944,68.4375
83.49451,40.500122
120.05823,44.625
23.863281,1.375
17.861694,3.437622
33.345947,20.1875
5.373291,0.0
1.8916016,0.0
24.16858,51.6875
54.90381,9.6875
43.43518,18.8125
13.470093,2.40625
38.780884,39.875
50.890015,83.9375
60.223145,44.625
31.006714,9.75
8.576904,0.0
0.0,1.0
0.0,0.0
2.6584473,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.7554932,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
18.749146,72.31262
31.962769,28.625
45.57727,113.875
105.64502,153.00012
140.38452,90.06262
105.51587,103.375
97.93811,95.6875
119.98193,55.125122
54.65674,0.0
14.156616,0.125
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.3848877,7.59375
5.8304443,6.9375
7.3568115,5.000122
9.216919,5.1875
9.89856,38.718872
68.12036,203.8125
82.38013,69.56262
37.190918,95.50012
110.51294,255.0625
194.68433,267.0
132.38281,71.21875
40.98352,7.625
9.890991,11.125
30.06372,54.4375
28.589233,18.125
39.482178,25.125
1.7591553,19.5
9.30542,19.562622
19.103027,18.125
32.075928,45.375122
65.7074,108.25
87.56006,96.4375
158.76807,220.81262
255.37268,212.4375
150.1062,60.75
135.02332,155.8125
257.29187,263.4375
273.25122,396.9375
465.6093,612.25006
486.73212,378.8125
394.26453,287.9375
247.42493,202.00012
231.38635,285.8125
202.8988,189.375
166.41272,95.75
33.630737,74.75
0.2932129,0.0
0.0,0.0
438.24133,317.9375
511.2873,747.125
424.37164,507.375
538.2266,778.1875
984.73804,343.125
652.5457,268.375
643.40247,548.625
622.83105,726.90625
639.3378,561.87506
655.47815,873.0
1195.8015,1397.2812
577.3265,282.34375
221.59644,318.81262
174.8302,3.125
27.191895,0.0
0.0,0.0
0.0,11.125
4.904663,89.375
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6921387,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.314209,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.18762207
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.625
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0625
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.21875
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.6876221
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.16442871,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7774658,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.17663574,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.8126221
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0625
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.46887207
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
