preds,trues
1608.6621,1229.5
1354.2354,0.0
2354.4014,2141.501
2527.329,1428.5
1301.7246,570.25
1044.1191,0.0
1220.1611,553.001
4996.609,4059.5
2869.3828,1750.001
1611.0547,1923.0
1626.1582,3069.5
1718.1162,765.5
1177.2744,234.00098
840.35156,335.0
1032.7373,296.0
1105.4082,749.0
1554.2021,1632.0
3095.1343,3170.25
2360.7178,2423.75
2030.4785,671.0
1741.71,2283.001
1444.334,1241.0
1665.8076,1017.0
2197.5273,1889.5
5476.4185,4299.5005
3091.5435,4853.5
3012.9912,3852.0
3008.146,2471.5
1316.2344,805.0
1677.3652,1280.001
2448.0244,1655.001
3240.2935,3265.5
2349.4053,2393.0
1177.0059,894.5
1120.8076,385.5
669.792,0.0
12741.053,33534.5
17008.166,402.00098
1315.3262,648.5
929.6084,827.5
933.99316,413.5
788.3174,217.5
934.60254,547.5
1136.5713,324.00098
933.8955,357.0
804.06445,11.0
857.8613,27.500977
857.08203,161.5
701.0303,0.0
630.78125,0.0
909.9795,413.5
1058.1553,77.5
970.2129,150.5
704.5137,19.25
955.53516,319.0
1151.6494,671.5
943.91113,357.0
872.81055,78.0
672.1172,0.0
615.95215,8.0
624.5928,0.0
576.44336,0.0
482.07227,0.0
444.85254,0.0
409.3506,0.0
380.61523,0.0
360.46875,0.0
360.01367,0.0
352.52637,0.0
354.4756,0.0
290.2627,0.0
506.64746,0.0
459.5791,0.0
535.0176,0.0
444.70215,0.0
378.3506,0.0
1550.8887,0.0
660.99414,578.501
721.0703,229.0
941.6367,911.0
1415.8623,1224.001
1612.2852,720.501
1194.9033,827.0
1156.7227,765.5
1579.7451,441.00098
786.41113,0.0
662.07227,1.0
698.78125,0.0
679.8369,0.0
665.1289,0.0
647.18555,0.0
623.6572,0.0
619.04785,60.75
558.28125,55.5
555.2842,40.000977
541.751,41.5
564.4248,309.75098
1000.4375,1630.5
1046.4004,556.501
801.8467,764.001
1395.0391,2040.5
1904.5137,2136.0
1219.752,569.75
764.5908,61.0
620.71484,89.0
697.4326,435.5
674.7285,145.0
798.10156,201.0
645.48047,156.0
473.15332,156.50098
498.4375,145.0
650.6553,363.00098
918.70215,866.0
900.9756,771.5
1785.4658,1766.501
2111.6611,1699.5
1318.0361,486.0
1414.5518,1246.5
2356.6191,2107.5
2009.9814,3175.5
3570.8994,4898.0005
3009.6802,3030.5
2569.962,2303.5
1623.0879,1616.001
1491.3916,2286.5
1446.9668,1515.0
965.0176,766.0
376.042,598.0
170.40039,0.0
116.62695,0.0
2265.787,2543.5
3035.274,5977.0
3002.1016,4059.0
3418.255,6225.5
7413.4727,2745.0
5259.9565,2147.0
4777.578,4389.0
3905.1807,5815.25
4068.3838,4495.0005
5089.416,6984.0
10059.999,11178.25
3606.7656,2258.75
816.87695,2550.501
1287.7266,25.0
443.69824,0.0
165.56348,0.0
265.65625,89.0
192.72852,715.0
249.68555,0.0
206.46875,0.0
97.947266,0.0
81.583984,0.0
267.63965,0.0
211.5,0.0
130.50098,0.0
162.69434,0.0
111.46875,0.0
168.88965,0.0
454.51855,0.0
228.66016,0.0
146.85059,0.0
186.91602,0.0
194.89258,0.0
328.87402,0.0
316.58594,0.0
369.2168,1.5009766
444.12012,0.0
1511.1396,0.0
1140.6025,0.0
1957.8711,0.0
1511.5742,0.0
1083.9541,0.0
879.3301,0.0
1039.624,0.0
1399.498,0.0
1485.334,0.0
1532.2432,0.0
1495.1777,0.0
1407.9824,0.0
1152.8369,0.0
1157.5908,0.0
1484.0762,0.0
1382.8857,0.0
1436.0137,0.0
1404.2188,5.0
1330.9238,0.0
1144.6416,0.0
1749.4297,0.0
1390.2822,0.0
1310.9854,0.0
1198.8203,0.0
1158.2139,0.0
1118.2715,0.0
1513.1992,0.0
987.2363,0.0
827.792,0.0
1404.2168,0.0
1388.7773,0.0
922.91504,0.0
733.9404,0.0
590.501,0.0
383.98535,0.0
217.58203,0.0
613.5635,0.0
351.38672,0.0
332.73828,0.0
-28.254883,0.0
614.30664,0.0
879.0928,0.0
361.94336,0.0
765.78516,0.0
1061.1406,0.0
509.95703,0.0
1178.8135,0.0
1033.9395,0.0
1218.2686,0.0
1002.9717,0.0
965.51855,0.0
105.53711,0.0
196.08203,0.0
280.5,0.0
270.1543,0.0
361.0869,0.0
562.32715,0.0
558.32715,0.0
527.52734,0.0
782.9795,0.0
618.3154,0.0
588.03125,0.0
754.5332,0.0
712.7715,0.0
714.4951,0.0
671.7158,0.0
503.19043,0.0
224.29004,0.0
558.49805,0.0
668.6426,0.0
1069.0996,0.0
936.959,0.0
770.79004,0.0
882.0166,0.0
739.49023,0.0
658.5908,0.0
599.29395,0.0
622.6299,0.0
724.24023,0.0
696.21484,0.0
674.7168,0.0
675.30566,0.0
1056.6406,0.0
965.89844,0.0
772.7881,0.0
619.74023,0.0
538.03516,0.0
436.4453,0.0
522.88965,0.0
554.8545,0.5
639.89746,0.0
1045.5605,0.0
967.9453,0.0
941.3203,0.0
1131.7578,0.0
1045.6748,0.0
1083.9922,0.0
1395.2861,0.0
1462.7852,0.0
1163.6035,0.0
264.1328,0.0
366.37988,0.0
303.9336,0.0
270.33496,0.0
324.3789,0.0
185.22949,0.0
264.51953,0.0
293.86328,0.0
202.11133,0.0
