,is4G,is3G,is2G,speed,RSRP,RSRQ,RSSI,SNR,CQI,UL_Bandwidth,bandwidth
0,1.0,0.0,0.0,0.0,-116.24595133227496,-13.0,-94.0,5.0,6.0,0.375,0.5
1,1.0,0.0,0.0,0.0,-118.47128104620114,-13.47128104620114,-94.0,3.754048667725041,5.0,1.4375,33.625
2,1.0,0.0,0.0,0.0,-119.0,-14.0,-94.0,2.0,5.75,18.90625,502.25
3,1.0,0.0,0.0,0.0,-116.0,-13.0,-94.0,3.0,6.0,18.6875,882.125
4,1.0,0.0,0.0,0.0,-115.0,-13.0,-94.0,3.0,6.5,11.75,635.375
5,1.0,0.0,0.0,0.0,-109.0,-13.0,-92.88587392869641,3.9999999999999996,7.5,23.0,1237.9375
6,1.0,0.0,0.0,0.0,-113.0,-14.0,-94.0,3.9999999999999996,7.0,18.21875,969.8125
7,1.0,0.0,0.0,0.0,-111.24595133227496,-13.47128104620114,-93.47128104620114,5.114126071303584,8.0,26.0625,1377.6875
8,1.0,0.0,0.0,0.0,-110.47128104620114,-13.0,-89.88587392869641,5.528718953798859,6.5,22.0,1041.4375
9,1.0,0.0,0.0,0.0,-109.88587392869641,-13.0,-92.0,8.183010524021132,6.0,12.5625,575.875
10,1.0,0.0,0.0,0.0,-107.24595133227496,-12.471281046201138,-89.0,9.114126071303586,10.0,13.875,745.8125
11,1.0,0.0,0.0,0.0,-106.0,-12.0,-89.0,8.0,9.25,15.0625,645.09375
12,1.0,0.0,0.0,0.0,-106.0,-13.0,-94.0,8.0,7.5,12.25,553.0
13,1.0,0.0,0.0,0.0,-117.0,-13.0,-94.0,5.999999999999998,7.0,8.3125,407.5
14,1.0,0.0,0.0,0.0,-115.24595133227496,-13.0,-94.0,5.114126071303584,6.5,13.625,640.25
15,1.0,0.0,0.0,0.0,-114.0,-13.0,-94.0,3.9999999999999996,6.5,10.125,545.875
16,1.0,0.0,0.0,0.0,-112.88587392869641,-13.0,-94.0,5.114126071303584,6.5,7.3125,391.375
17,1.0,0.0,0.0,0.0,-112.47128104620114,-13.0,-94.0,5.999999999999998,6.5,15.25,825.5
18,1.0,0.0,0.0,0.0,-113.0,-13.0,-94.0,5.999999999999998,7.0,11.8125,629.09375
19,1.0,0.0,0.0,0.0,-112.0,-13.0,-94.0,5.999999999999998,7.0,12.1875,656.25
20,1.0,0.0,0.0,0.0,-112.0,-14.0,-94.0,5.999999999999998,7.0,9.1875,190.75
21,1.0,0.0,0.0,0.0,-112.0,-13.0,-94.0,5.999999999999998,7.0,17.25,360.625
22,1.0,0.0,0.0,0.0,-112.0,-13.0,-94.0,7.0,7.0,13.375,341.75
23,1.0,0.0,0.0,0.0,-112.0,-13.0,-94.0,7.0,7.0,10.46875,337.1875
24,1.0,0.0,0.0,0.0,-112.47128104620114,-13.47128104620114,-94.0,6.52871895379886,7.0,17.0625,364.8125
25,1.0,0.0,0.0,0.0,-112.47128104620114,-12.885873928696414,-94.0,5.999999999999998,7.0,12.625,369.6875
26,1.0,0.0,0.0,0.0,-112.0,-12.0,-94.0,5.999999999999998,7.0,8.25,362.71875
27,1.0,0.0,0.0,0.0,-115.0,-13.0,-94.0,3.9999999999999996,6.0,7.9375,167.0
28,1.0,0.0,0.0,0.0,-118.0,-13.0,-94.0,3.9999999999999996,6.0,7.9375,205.4375
29,1.0,0.0,0.0,0.0,-118.0,-13.0,-94.0,3.0,6.0,3.875,172.625
30,1.0,0.0,0.0,0.0,-119.0,-13.0,-94.0,3.9999999999999996,6.0,3.375,130.6875
31,1.0,0.0,0.0,0.0,-119.0,-13.0,-94.0,5.0,6.0,5.1875,258.34375
32,1.0,0.0,0.0,0.0,-117.24595133227496,-13.0,-94.0,4.114126071303585,6.5,4.6875,246.125
33,1.0,0.0,0.0,0.0,-117.24595133227496,-13.0,-94.0,3.0,6.0,6.5,239.0
34,1.0,0.0,0.0,0.0,-117.24595133227496,-13.47128104620114,-94.0,3.52871895379886,6.0,4.75,187.9375
35,1.0,0.0,0.0,0.0,-116.88587392869641,-13.47128104620114,-94.0,3.9999999999999996,6.5,5.625,248.75
36,1.0,0.0,0.0,0.0,-114.81698947597889,-13.0,-94.0,6.445104674453126,7.0,3.625,196.375
37,1.0,0.0,0.0,0.0,-113.0,-13.0,-94.0,8.0,6.25,4.96875,251.59375
38,1.0,0.0,0.0,0.0,-116.0,-13.0,-94.0,5.999999999999998,6.0,4.125,197.0625
39,1.0,0.0,0.0,0.0,-117.0,-13.0,-94.0,7.0,6.0,5.5625,242.5
40,1.0,0.0,0.0,0.0,-116.0,-14.0,-94.0,5.999999999999998,6.0,3.8125,206.1875
41,1.0,0.0,0.0,0.0,-117.0,-13.0,-94.0,5.999999999999998,6.0,6.125,227.125
42,1.0,0.0,0.0,0.0,-117.0,-14.0,-94.0,5.0,6.0,7.03125,328.09375
43,1.0,0.0,0.0,0.0,-117.47128104620114,-13.47128104620114,-94.0,5.528718953798859,6.0,7.4375,218.6875
44,1.0,0.0,0.0,0.0,-118.0,-13.0,-94.0,5.528718953798859,6.0,5.125,267.625
45,1.0,0.0,0.0,0.0,-118.0,-13.0,-94.0,4.52871895379886,6.0,3.4375,178.1875
