,is4G,is3G,is2G,speed,RSRP,RSRQ,RSSI,SNR,CQI,UL_Bandwidth,bandwidth
0,1.0,0.0,0.0,0.0,-86.47128104620114,-11.47128104620114,-68.24595133227496,19.114126071303584,12.0,38.6875,2781.25
1,1.0,0.0,0.0,0.0,-86.0,-11.47128104620114,-69.0,18.75404866772504,13.0,34.5625,2333.9375
2,1.0,0.0,0.0,0.0,-84.88587392869641,-12.0,-67.0,16.999999999999996,12.0,36.4375,2631.0
3,1.0,0.0,0.0,0.0,-85.81698947597887,-11.47128104620114,-69.55489532554688,18.11412607130358,10.0,33.6875,2386.375
4,1.0,0.0,0.0,0.0,-88.47128104620114,-11.0,-71.47128104620114,18.31444085023605,12.75,32.0,2257.71875
5,1.0,0.0,0.0,0.0,-87.0,-11.0,-68.24595133227496,16.0,12.5,31.5625,2248.625
6,1.0,0.0,0.0,0.0,-84.0,-12.0,-70.0,18.0,10.0,32.4375,2340.875
7,1.0,0.0,0.0,0.0,-86.0,-12.0,-70.49533053638751,16.0,12.5,41.125,3134.25
8,1.0,0.0,0.0,0.0,-85.0,-11.0,-67.37137961520601,18.0,11.0,38.5,2744.9375
9,1.0,0.0,0.0,0.0,-90.0,-10.0,-69.0,20.0,9.0,42.625,3140.5625
10,1.0,0.0,0.0,0.0,-86.0725407530773,-11.47128104620114,-69.0,19.257191607942058,9.0,35.40625,2834.40625
11,1.0,0.0,0.0,0.0,-85.47128104620114,-11.47128104620114,-69.88587392869641,19.528718953798858,9.0,36.4375,2482.0625
12,1.0,0.0,0.0,0.0,-84.88587392869641,-11.47128104620114,-68.24595133227496,20.528718953798858,11.5,28.1875,2009.5625
13,1.0,0.0,0.0,0.0,-86.03707201955287,-11.47128104620114,-71.24595133227496,20.528718953798858,10.5,29.5,2223.4375
14,1.0,0.0,0.0,0.0,-88.5725407530773,-11.242808392057942,-69.47128104620114,20.25719160794206,11.25,31.625,2294.375
15,1.0,0.0,0.0,0.0,-85.0,-12.0,-68.0,21.0,12.0,36.75,2733.0
16,1.0,0.0,0.0,0.0,-85.0,-12.0,-68.0,22.0,12.0,44.25,3724.9375
17,1.0,0.0,0.0,0.0,-85.0,-12.0,-68.0,21.0,12.0,51.3125,4298.8125
18,1.0,0.0,0.0,0.0,-85.0,-12.0,-68.88587392869641,23.0,11.5,29.75,2056.375
19,1.0,0.0,0.0,0.0,-87.0,-12.0,-69.03707201955287,22.0,11.5,32.8125,2347.1875
20,1.0,0.0,0.0,0.0,-87.0,-12.0,-70.68555914976395,19.114126071303584,10.25,32.6875,2419.96875
21,1.0,0.0,0.0,0.0,-85.88587392869641,-12.0,-68.0,18.528718953798858,10.0,28.3125,1957.8125
22,1.0,0.0,0.0,0.0,-85.47128104620114,-12.0,-68.0,20.114126071303584,10.0,29.0625,2158.5
23,1.0,0.0,0.0,0.0,-86.0,-12.0,-68.0,21.0,10.0,23.125,1448.9375
24,1.0,0.0,0.0,0.0,-86.0,-12.0,-68.0,21.0,10.0,40.40625,2740.71875
25,1.0,0.0,0.0,0.0,-86.0,-11.0,-68.0,19.0,10.0,79.8125,5990.375
