,is4G,is3G,is2G,speed,RSRP,RSRQ,RSSI,SNR,CQI,UL_Bandwidth,bandwidth
0,1.0,0.0,0.0,0.5,-88.0,-10.0,-71.0,12.0,14.0,122.375,5586.375
1,1.0,0.0,0.0,0.0,-88.0,-11.0,-71.0,11.0,14.0,60.0,3161.5
2,1.0,0.0,0.0,0.0,-91.0,-12.0,-71.0,10.0,14.0,44.9375,2521.1875
3,1.0,0.0,0.0,0.0,-89.47128104620114,-12.0,-69.47128104620114,12.31444085023605,14.0,45.875,2606.125
4,1.0,0.0,0.0,0.0,-87.88587392869641,-9.554895325546875,-71.37137961520602,14.114126071303584,13.5,53.6875,3046.1875
5,1.0,0.0,0.0,0.0,-86.47128104620114,-8.47128104620114,-69.0,16.114126071303584,12.0,51.375,2729.5625
6,1.0,0.0,0.0,0.0,-87.24595133227496,-9.885873928696416,-70.24595133227496,16.528718953798858,10.5,56.75,3107.0
7,1.0,0.0,0.0,0.0,-90.81698947597887,-11.0,-76.55489532554688,14.183010524021133,9.5,54.25,2980.5
8,1.0,0.0,0.0,0.0,-94.47128104620114,-11.242808392057942,-79.0,11.52871895379886,9.0,50.78125,2844.15625
9,1.0,0.0,0.0,0.0,-96.0,-12.0,-79.0,10.0,9.0,36.875,2027.75
10,1.0,0.0,0.0,0.0,-95.0,-13.0,-73.0,8.0,11.0,61.6875,3413.875
11,1.0,0.0,0.0,0.0,-95.0,-12.0,-75.03707201955285,11.0,9.5,89.9375,5064.875
12,1.0,0.0,0.0,0.0,-92.0,-12.0,-77.03707201955285,12.0,9.0,94.6875,4218.4375
13,1.0,0.0,0.0,0.0,-96.0,-12.0,-79.0,9.0,9.0,73.4375,3642.78125
14,1.0,0.0,0.0,0.0,-96.47128104620114,-11.47128104620114,-79.0,8.52871895379886,9.0,61.0,3149.375
15,1.0,0.0,0.0,0.0,-96.47128104620114,-11.47128104620114,-79.0,8.52871895379886,9.0,47.5,2388.375
16,1.0,0.0,0.0,0.0,-94.88587392869641,-12.0,-77.88587392869641,9.0,8.5,28.125,1514.6875
