,is4G,is3G,is2G,speed,RSRP,RSRQ,RSSI,SNR,CQI,UL_Bandwidth,bandwidth
0,1.0,0.0,0.0,0.5,-94.24595133227497,-8.24595133227496,-79.0,7.445104674453125,12.0,0.0,0.0
1,1.0,0.0,0.0,0.0,-94.88587392869641,-8.554895325546877,-77.0,9.52871895379886,10.0,0.0,0.0
2,1.0,0.0,0.0,0.0,-94.47128104620114,-9.24595133227496,-77.0,10.528718953798858,10.0,0.0,0.0
3,1.0,0.0,0.0,0.0,-93.88587392869641,-8.47128104620114,-77.0,11.52871895379886,10.0,0.0,0.0
4,1.0,0.0,0.0,0.0,-93.47128104620114,-9.885873928696416,-77.0,12.528718953798858,10.0,0.0,0.0
5,1.0,0.0,0.0,0.0,-95.55489532554688,-11.0,-78.55489532554688,12.114126071303584,8.0,14.375,425.0625
6,1.0,0.0,0.0,0.0,-98.0,-11.0,-81.0,11.0,6.0,12.75,591.625
7,1.0,0.0,0.0,0.0,-99.0,-9.0,-81.0,8.0,6.0,11.1875,605.25
8,1.0,0.0,0.0,0.0,-97.0,-10.0,-79.0,5.0,8.0,11.875,607.625
9,1.0,0.0,0.0,0.0,-97.0,-11.0,-79.88587392869641,3.0,7.5,11.0625,597.5625
10,1.0,0.0,0.0,0.0,-95.0,-8.0,-78.0,5.0,12.0,10.625,578.6875
11,1.0,0.0,0.0,0.0,-96.0,-9.0,-78.0,5.999999999999998,12.0,11.03125,592.0
12,1.0,0.0,0.0,0.0,-94.88587392869641,-8.47128104620114,-78.0,6.52871895379886,12.0,11.0,592.6875
13,1.0,0.0,0.0,0.0,-89.22020246011414,-8.885873928696416,-68.88587392869641,5.445104674453125,7.0,10.1875,531.1875
14,1.0,0.0,0.0,0.0,-88.55489532554687,-9.471281046201138,-71.55489532554688,3.52871895379886,9.5,10.8125,575.9375
15,1.0,0.0,0.0,0.0,-91.0,-9.68555914976395,-74.0,6.445104674453126,8.0,10.0625,541.625
16,1.0,0.0,0.0,0.0,-91.0,-12.0,-72.24595133227496,12.0,9.5,10.4375,561.9375
17,1.0,0.0,0.0,0.0,-89.0,-10.0,-71.88587392869641,13.0,10.5,11.25,610.875
18,1.0,0.0,0.0,0.0,-88.0,-8.0,-71.88587392869641,11.0,8.5,11.6875,624.125
19,1.0,0.0,0.0,0.0,-89.0,-8.0,-73.0,13.0,11.0,11.8125,629.75
20,1.0,0.0,0.0,0.0,-94.0,-8.0,-76.47128104620114,13.0,9.75,11.46875,616.46875
21,1.0,0.0,0.0,0.0,-93.47128104620114,-8.0,-75.0,12.528718953798858,9.0,11.5,621.3125
22,1.0,0.0,0.0,0.0,-92.47128104620114,-8.47128104620114,-75.0,11.52871895379886,9.0,11.375,609.4375
23,1.0,0.0,0.0,0.0,-91.47128104620114,-9.0,-75.32055373397691,10.528718953798858,10.0,11.5625,624.8125
24,1.0,0.0,0.0,0.0,-92.24595133227496,-9.0,-76.65388706731024,11.114126071303584,10.5,11.375,613.0
25,1.0,0.0,0.0,0.0,-94.0,-8.742808392057938,-77.0,11.52871895379886,10.0,11.75,626.9375
26,1.0,0.0,0.0,0.0,-94.0,-8.0,-77.0,10.0,10.0,11.4375,611.5625
27,1.0,0.0,0.0,0.0,-95.0,-9.0,-77.0,10.0,10.0,12.625,636.625
28,1.0,0.0,0.0,0.0,-93.0,-11.0,-77.0,10.0,10.0,22.25,1205.0
29,1.0,0.0,0.0,0.0,-92.0,-9.0,-75.0,11.0,10.0,27.5625,1487.4375
30,1.0,0.0,0.0,0.0,-95.0,-11.0,-77.47128104620114,9.0,9.0,26.375,1419.5625
31,1.0,0.0,0.0,0.0,-95.47128104620114,-11.0,-77.24595133227496,8.52871895379886,8.5,22.375,1201.5
32,1.0,0.0,0.0,0.0,-93.55489532554687,-9.885873928696416,-76.55489532554688,9.114126071303586,8.0,22.625,1133.75
33,1.0,0.0,0.0,0.0,-92.47128104620114,-9.471281046201138,-76.24595133227496,9.52871895379886,8.0,26.5,1426.625
34,1.0,0.0,0.0,0.0,-93.0,-10.47128104620114,-76.88587392869641,8.114126071303584,8.0,32.0,1727.875
35,1.0,0.0,0.0,0.0,-93.0,-11.0,-77.47128104620114,7.0,7.25,32.40625,1754.46875
36,1.0,0.0,0.0,0.0,-91.0,-12.0,-74.0,3.9999999999999996,8.0,37.125,2001.1875
37,1.0,0.0,0.0,0.0,-94.0,-13.0,-77.0,5.0,7.0,34.0625,1868.375
38,1.0,0.0,0.0,0.0,-91.0,-13.0,-74.0,5.999999999999998,8.0,46.375,2496.0625
39,1.0,0.0,0.0,0.0,-87.0,-13.0,-72.98722040064358,5.999999999999998,7.25,39.1875,2105.0
40,1.0,0.0,0.0,0.0,-88.81698947597886,-13.47128104620114,-73.24595133227496,4.754048667725041,7.5,32.875,1624.375
41,1.0,0.0,0.0,0.0,-90.24595133227496,-13.47128104620114,-73.24595133227496,4.754048667725041,7.0,47.125,2535.9375
42,1.0,0.0,0.0,0.0,-89.0,-12.471281046201138,-72.0,5.114126071303584,7.0,33.6875,1915.875
43,1.0,0.0,0.0,0.0,-86.55489532554688,-12.0,-69.55489532554688,2.7540486677250415,7.0,53.3125,2873.5
44,1.0,0.0,0.0,0.0,-83.24595133227496,-12.0,-63.55489532554688,5.0,10.0,63.75,3544.5625
45,1.0,0.0,0.0,0.0,-79.0,-12.0,-70.0,5.0,6.5,44.1875,2503.0625
46,1.0,0.0,0.0,0.0,-85.0,-14.0,-68.88587392869641,1.0000000000000004,7.0,47.5625,2614.25
47,1.0,0.0,0.0,0.0,-85.0,-12.0,-65.55489532554688,0.0,8.0,69.9375,3769.25
48,1.0,0.0,0.0,0.0,-80.0,-12.0,-63.88587392869641,7.0,8.5,79.9375,3966.0625
49,1.0,0.0,0.0,0.0,-81.47128104620114,-12.0,-65.0,6.257191607942058,8.0,69.9375,3818.53125
50,1.0,0.0,0.0,0.0,-82.0,-12.0,-66.55489532554688,5.114126071303584,8.0,64.1875,3454.375
51,1.0,0.0,0.0,0.0,-84.22020246011414,-12.471281046201138,-69.55489532554688,5.114126071303584,8.5,68.5,3865.4375
52,1.0,0.0,0.0,0.0,-84.22020246011414,-12.471281046201138,-65.0,6.52871895379886,9.0,72.875,3971.625
53,1.0,0.0,0.0,0.0,-83.55489532554687,-12.471281046201138,-69.0,7.0,9.0,69.0,3717.25
54,1.0,0.0,0.0,0.0,-86.24280839205794,-13.0,-67.68555914976395,7.0,7.0,64.84375,3490.78125
55,1.0,0.0,0.0,0.0,-87.0,-13.0,-67.55489532554688,7.0,9.5,78.625,4180.0
