,is4G,is3G,is2G,speed,RSRP,RSRQ,RSSI,SNR,CQI,UL_Bandwidth,bandwidth
0,1.0,0.0,0.0,14.0,-94.67834375675552,-11.47128104620114,-75.68555914976395,9.0,12.5,79.75,4418.3125
1,1.0,0.0,0.0,23.0,-91.47128104620114,-11.47128104620114,-78.68555914976395,10.75404866772504,10.0,81.9375,4604.3125
2,1.0,0.0,0.0,23.0,-93.59637310505755,-12.0,-82.24595133227496,11.52871895379886,12.0,73.375,4203.0
3,1.0,0.0,0.0,23.0,-101.0,-12.0,-82.24595133227496,11.0,10.5,100.875,5755.625
4,1.0,0.0,0.0,23.0,-101.0,-12.0,-81.68555914976395,11.0,12.0,89.0625,5245.96875
5,1.0,0.0,0.0,23.0,-98.0,-12.0,-82.81698947597886,13.0,10.0,81.0,4692.3125
6,1.0,0.0,0.0,23.0,-102.0,-12.0,-82.88587392869641,12.0,10.0,47.5,2620.5
7,1.0,0.0,0.0,23.0,-96.0,-12.0,-77.88587392869641,13.0,12.0,79.8125,4566.625
8,1.0,0.0,0.0,23.0,-90.0,-11.0,-73.0,13.0,12.0,107.125,6228.6875
9,1.0,0.0,0.0,23.0,-90.0,-11.0,-73.47128104620114,13.0,10.5,101.4375,6127.6875
10,1.0,0.0,0.0,23.0,-91.24595133227496,-11.0,-75.0,12.528718953798858,6.0,105.5625,6495.0625
11,1.0,0.0,0.0,23.0,-95.03707201955287,-11.47128104620114,-79.55489532554688,11.52871895379886,7.0,157.6875,5211.6875
12,1.0,0.0,0.0,23.0,-95.81698947597887,-12.0,-77.0,11.52871895379886,14.0,83.3125,5166.25
13,1.0,0.0,0.0,23.0,-94.88587392869641,-12.0,-81.03707201955287,10.75404866772504,9.5,43.0,2396.875
14,1.0,0.0,0.0,23.0,-97.55489532554688,-12.0,-81.88587392869641,8.114126071303584,8.0,49.8125,2855.0
15,1.0,0.0,0.0,23.0,-100.0,-12.0,-83.0,7.0,8.0,64.78125,3410.71875
16,1.0,0.0,0.0,23.0,-98.0,-12.0,-77.03707201955285,9.0,10.0,55.1875,3065.125
17,1.0,0.0,0.0,23.0,-91.0,-12.0,-77.67834375675554,5.999999999999998,12.5,53.125,3002.125
18,1.0,0.0,0.0,23.0,-109.0,-13.0,-92.0,8.0,9.0,54.0625,2950.375
19,1.0,0.0,0.0,23.0,-109.0,-13.0,-90.88587392869641,5.0,7.5,44.6875,1161.6875
20,1.0,0.0,0.0,23.0,-106.68555914976395,-12.24280839205794,-90.0,4.25719160794206,6.0,49.03125,1959.5625
21,1.0,0.0,0.0,23.0,-105.47128104620114,-12.0,-89.74280839205792,5.754048667725041,8.0,39.4375,2161.25
22,1.0,0.0,0.0,23.0,-105.47128104620114,-12.471281046201138,-89.0,7.0,7.0,61.8125,3432.6875
23,1.0,0.0,0.0,23.0,-108.22020246011414,-13.0,-92.24595133227496,7.0,6.5,49.625,1361.625
24,1.0,0.0,0.0,23.0,-113.47128104620114,-13.47128104620114,-85.67834375675554,5.754048667725041,6.5,38.625,1305.9375
25,1.0,0.0,0.0,23.0,-114.0,-14.0,-83.0,3.9999999999999996,6.0,40.6875,826.875
26,1.0,0.0,0.0,23.0,-99.0,-14.0,-83.88587392869641,2.0,6.0,41.5625,1270.75
27,1.0,0.0,0.0,23.0,-101.0,-13.0,-85.0,3.9999999999999996,6.0,27.3125,1495.0625
28,1.0,0.0,0.0,23.0,-103.0,-15.0,-84.78512691803817,2.0,4.0,16.71875,475.0625
29,1.0,0.0,0.0,23.0,-102.47128104620114,-14.471281046201142,-84.4994126323239,0.7540486677250413,4.0,18.9375,459.5
30,1.0,0.0,0.0,23.0,-102.47128104620114,-14.885873928696416,-84.21369834660962,-1.8858739286964152,4.0,11.0,367.625
31,1.0,0.0,0.0,23.0,-103.47128104620114,-14.885873928696416,-85.24595133227496,-2.47128104620114,5.0,7.0625,385.125
32,1.0,0.0,0.0,23.0,-100.81698947597887,-12.885873928696414,-84.49533053638751,-1.47128104620114,3.0,10.75,583.625
33,1.0,0.0,0.0,23.0,-99.0,-12.0,-82.0,-1.0,2.0,10.75,578.6875
34,1.0,0.0,0.0,23.0,-102.0,-14.0,-83.5725407530773,0.0,7.0,35.0,1897.75
