,is4G,is3G,is2G,speed,RSRP,RSRQ,RSSI,SNR,CQI,UL_Bandwidth,bandwidth
0,1.0,0.0,0.0,0.0,-72.0,-7.0,-55.0,16.999999999999996,10.0,26.5,1365.8125
1,1.0,0.0,0.0,0.0,-73.0,-10.0,-55.47128104620114,16.445104674453123,9.5,25.3125,1376.3125
2,1.0,0.0,0.0,0.0,-73.0,-11.0,-57.88587392869641,14.0,3.5,27.875,1506.25
3,1.0,0.0,0.0,0.0,-77.0,-9.0,-58.88587392869641,7.0,7.25,31.96875,1591.21875
4,1.0,0.0,0.0,0.0,-70.49533053638751,-9.0,-52.81698947597886,7.0,11.5,29.0,1380.5
5,1.0,0.0,0.0,0.0,-67.47128104620114,-9.885873928696416,-51.0,7.0,12.0,17.6875,970.1875
6,1.0,0.0,0.0,0.0,-66.47128104620114,-9.24595133227496,-49.88587392869641,7.528718953798858,11.0,24.1875,1311.25
7,1.0,0.0,0.0,0.0,-67.55489532554688,-8.47128104620114,-50.55489532554688,7.114126071303584,9.0,31.25,1697.8125
8,1.0,0.0,0.0,0.0,-70.0,-9.68555914976395,-53.0,5.75719160794206,8.0,28.9375,1290.0
9,1.0,0.0,0.0,0.0,-70.0,-12.0,-53.0,5.0,8.0,22.0625,1230.1875
10,1.0,0.0,0.0,0.0,-73.0,-8.0,-56.0,5.999999999999998,7.0,18.625,749.25
11,1.0,0.0,0.0,0.0,-75.0,-9.0,-58.88587392869641,5.999999999999998,8.5,11.0,569.0
12,1.0,0.0,0.0,0.0,-76.47128104620114,-12.572540753077314,-60.0,1.0934356018976605,7.0,17.78125,793.0
13,1.0,0.0,0.0,0.0,-77.47128104620114,-14.471281046201142,-60.0,-1.8858739286964152,7.0,26.4375,1337.8125
14,1.0,0.0,0.0,0.0,-77.47128104620114,-12.554895325546875,-60.0,-0.5548953255468753,7.0,26.0,1174.25
15,1.0,0.0,0.0,0.0,-77.47128104620114,-12.554895325546875,-60.0,1.0000000000000004,7.0,9.375,505.3125
16,1.0,0.0,0.0,0.0,-77.47128104620114,-13.24595133227496,-60.0,2.4274592469226834,7.0,12.53125,647.15625
17,1.0,0.0,0.0,0.0,-76.0,-9.0,-60.0,5.999999999999998,7.0,13.875,688.4375
18,1.0,0.0,0.0,0.0,-77.0,-10.0,-60.0,7.0,7.0,7.6875,253.6875
19,1.0,0.0,0.0,0.0,-78.0,-13.0,-60.88587392869641,3.0,11.5,6.8125,370.4375
20,1.0,0.0,0.0,0.0,-78.74280839205794,-10.685559149763948,-62.0,6.927459246922685,12.0,7.78125,441.6875
21,1.0,0.0,0.0,0.0,-79.47128104620114,-11.554895325546875,-62.0,6.445104674453126,12.0,23.875,1311.3125
22,1.0,0.0,0.0,0.0,-80.0,-12.245951332274958,-62.0,5.114126071303584,12.0,36.25,1671.375
23,1.0,0.0,0.0,0.0,-79.47128104620114,-11.47128104620114,-62.0,5.528718953798859,12.0,19.4375,1060.3125
24,1.0,0.0,0.0,0.0,-79.0,-12.0,-62.0,5.814440850236052,12.0,23.25,1267.25
25,1.0,0.0,0.0,0.0,-79.0,-12.0,-62.0,8.0,12.0,23.4375,1207.875
26,1.0,0.0,0.0,0.0,-79.0,-11.0,-62.0,8.0,12.0,24.1875,1322.4375
27,1.0,0.0,0.0,0.0,-79.0,-10.0,-62.0,7.0,12.0,28.625,1580.375
28,1.0,0.0,0.0,0.0,-79.0,-11.0,-62.0,5.999999999999998,12.0,34.9375,1824.375
29,1.0,0.0,0.0,0.0,-79.0,-12.0,-63.47128104620114,8.0,9.75,28.84375,1437.09375
30,1.0,0.0,0.0,0.0,-79.0,-12.471281046201138,-62.0,8.0,9.0,27.875,1423.8125
31,1.0,0.0,0.0,0.0,-77.88587392869641,-11.885873928696416,-60.0,8.0,2.0,22.5625,1153.3125
32,1.0,0.0,0.0,0.0,-77.0,-11.47128104620114,-60.0,8.52871895379886,2.0,22.0,1105.0625
33,1.0,0.0,0.0,0.0,-77.0,-11.47128104620114,-60.0,9.0,2.0,20.9375,1026.8125
34,1.0,0.0,0.0,0.0,-77.0,-11.0,-60.0,9.0,2.0,17.90625,949.53125
35,1.0,0.0,0.0,0.0,-77.0,-10.0,-60.0,11.0,2.0,20.8125,1130.9375
36,1.0,0.0,0.0,0.0,-79.0,-12.0,-60.88587392869641,10.0,10.0,20.75,1058.9375
37,1.0,0.0,0.0,0.0,-77.0,-13.0,-60.0,3.9999999999999996,9.0,21.5625,1083.4375
38,1.0,0.0,0.0,0.0,-77.0,-12.0,-60.0,5.999999999999998,9.0,25.09375,1367.90625
39,1.0,0.0,0.0,0.0,-77.47128104620114,-12.885873928696414,-60.0,5.999999999999998,9.0,24.5625,1332.25
40,1.0,0.0,0.0,0.0,-77.47128104620114,-12.885873928696414,-60.0,6.52871895379886,9.0,24.25,1258.8125
41,1.0,0.0,0.0,0.0,-77.0,-11.47128104620114,-60.0,8.75404866772504,9.0,25.1875,1314.125
42,1.0,0.0,0.0,0.0,-77.47128104620114,-11.0,-60.0,9.114126071303586,9.0,22.25,1134.4375
43,1.0,0.0,0.0,0.0,-78.0,-11.0,-60.0,8.0,9.0,22.0,1087.625
44,1.0,0.0,0.0,0.0,-78.0,-11.0,-60.0,8.0,9.0,20.5,1047.0625
45,1.0,0.0,0.0,0.0,-77.0,-14.0,-60.0,5.0,9.0,22.9375,1152.625
46,1.0,0.0,0.0,0.0,-77.0,-11.0,-60.0,8.0,9.0,22.125,1190.3125
47,1.0,0.0,0.0,0.0,-77.0,-10.0,-60.0,11.0,9.0,23.21875,1182.65625
48,1.0,0.0,0.0,0.0,-77.47128104620114,-10.885873928696414,-60.0,9.183010524021133,9.0,20.75,980.6875
49,1.0,0.0,0.0,0.0,-78.47128104620114,-12.0,-62.0,6.52871895379886,10.0,19.0,1040.0625
50,1.0,0.0,0.0,0.0,-79.0,-12.0,-62.0,5.445104674453125,10.0,19.375,1011.4375
51,1.0,0.0,0.0,0.0,-79.0,-12.0,-62.0,3.0,10.0,22.0625,1081.34375
52,1.0,0.0,0.0,0.0,-78.0,-10.0,-62.0,5.999999999999998,10.0,21.6875,1182.625
53,1.0,0.0,0.0,0.0,-79.0,-12.0,-62.0,3.9999999999999996,10.0,22.5625,1221.125
54,1.0,0.0,0.0,0.0,-77.0,-13.0,-60.88587392869641,5.0,5.0,27.0,1372.0625
55,1.0,0.0,0.0,0.0,-78.0,-12.0,-62.0,3.0,6.0,19.1875,950.625
56,1.0,0.0,0.0,0.0,-77.24280839205794,-13.47128104620114,-62.0,1.528718953798861,9.0,21.0625,991.84375
57,1.0,0.0,0.0,0.0,-77.47128104620114,-14.471281046201142,-62.0,-0.24595133227495847,10.0,21.75,1171.4375
58,1.0,0.0,0.0,0.0,-78.47128104620114,-15.0,-62.0,-1.47128104620114,10.0,22.8125,1223.875
59,1.0,0.0,0.0,0.0,-79.0,-14.471281046201142,-62.0,-1.0,10.0,22.25,1103.6875
60,1.0,0.0,0.0,0.0,-79.0,-14.471281046201142,-62.0,0.7540486677250413,10.0,24.0,1296.5625
61,1.0,0.0,0.0,0.0,-79.0,-15.0,-62.0,2.0,10.0,26.375,1411.90625
62,1.0,0.0,0.0,0.0,-77.0,-11.0,-60.0,3.9999999999999996,11.0,28.5625,1453.875
63,1.0,0.0,0.0,0.0,-77.0,-15.0,-60.0,1.0000000000000004,11.0,23.0,1172.1875
64,1.0,0.0,0.0,0.0,-77.0,-14.0,-60.0,2.0,11.0,22.96875,1101.53125
65,1.0,0.0,0.0,0.0,-77.0,-11.554895325546875,-60.0,1.528718953798861,11.0,18.1875,985.5
66,1.0,0.0,0.0,0.0,-77.47128104620114,-11.24595133227496,-60.0,2.1141260713035854,11.0,23.8125,1305.6875
67,1.0,0.0,0.0,0.0,-77.47128104620114,-12.471281046201138,-60.0,4.114126071303585,11.0,32.375,1681.75
68,1.0,0.0,0.0,0.0,-77.0,-11.47128104620114,-60.0,7.445104674453125,11.0,27.3125,1411.9375
69,1.0,0.0,0.0,0.0,-77.0,-11.0,-60.0,9.0,11.0,30.75,1222.53125
70,1.0,0.0,0.0,0.0,-77.0,-11.0,-60.0,8.0,11.0,31.9375,1409.8125
71,1.0,0.0,0.0,0.0,-77.0,-12.0,-60.0,7.0,11.0,20.875,1107.1875
72,1.0,0.0,0.0,0.0,-77.0,-11.0,-60.0,9.0,11.0,19.8125,1076.375
73,1.0,0.0,0.0,0.0,-77.0,-13.0,-60.0,8.0,11.0,13.3125,576.625
74,1.0,0.0,0.0,0.0,-77.0,-11.885873928696416,-60.0,6.754048667725041,11.0,12.0625,659.8125
75,1.0,0.0,0.0,0.0,-77.0,-10.47128104620114,-60.0,6.114126071303585,11.0,16.625,901.625
76,1.0,0.0,0.0,0.0,-76.47128104620114,-10.0,-60.0,8.114126071303584,11.0,25.8125,1222.5
77,1.0,0.0,0.0,0.0,-76.47128104620114,-10.47128104620114,-60.0,9.0,11.0,20.8125,1119.75
78,1.0,0.0,0.0,0.0,-77.0,-11.685559149763948,-60.0,7.927459246922684,11.0,23.375,1128.46875
79,1.0,0.0,0.0,0.0,-77.0,-14.0,-60.0,3.9999999999999996,11.0,22.1875,864.625
80,1.0,0.0,0.0,0.0,-77.0,-13.0,-60.0,1.0000000000000004,11.0,16.0,849.75
81,1.0,0.0,0.0,0.0,-78.0,-14.0,-60.0,-1.0,11.0,18.1875,885.5625
82,1.0,0.0,0.0,0.0,-77.0,-13.0,-60.0,1.0000000000000004,11.0,20.8125,880.625
83,1.0,0.0,0.0,0.0,-77.74280839205794,-11.47128104620114,-60.0,2.5287189537988604,11.0,15.65625,671.0
84,1.0,0.0,0.0,0.0,-77.47128104620114,-11.47128104620114,-60.0,5.445104674453125,11.0,14.6875,795.4375
85,1.0,0.0,0.0,0.0,-77.0,-11.47128104620114,-60.0,7.528718953798858,11.0,18.5625,942.1875
86,1.0,0.0,0.0,0.0,-77.0,-11.885873928696416,-60.0,6.754048667725041,11.0,16.6875,904.4375
87,1.0,0.0,0.0,0.0,-76.74280839205794,-12.471281046201138,-60.0,6.754048667725041,11.0,22.46875,1043.53125
88,1.0,0.0,0.0,0.0,-76.0,-11.0,-60.0,11.0,11.0,20.4375,978.5
89,1.0,0.0,0.0,0.0,-77.0,-10.0,-60.0,10.0,11.0,17.625,780.6875
90,1.0,0.0,0.0,0.0,-76.0,-12.0,-60.0,9.0,11.0,15.1875,739.4375
91,1.0,0.0,0.0,0.0,-77.0,-13.0,-61.816989475978865,7.0,10.0,15.0,820.5625
92,1.0,0.0,0.0,0.0,-81.0,-11.0,-65.0,8.0,9.0,20.25,926.09375
93,1.0,0.0,0.0,0.0,-81.0,-11.0,-65.0,8.52871895379886,9.0,14.6875,687.75
94,1.0,0.0,0.0,0.0,-81.0,-12.245951332274958,-65.0,7.445104674453125,9.0,14.6875,741.5625
95,1.0,0.0,0.0,0.0,-81.47128104620114,-14.471281046201142,-65.0,11.504669463612489,9.0,12.8125,677.25
96,1.0,0.0,0.0,0.0,-82.0,-13.885873928696416,-65.0,11.504669463612489,9.0,28.1875,1223.5
