,is4G,is3G,is2G,speed,RSRP,RSRQ,RSSI,SNR,CQI,UL_Bandwidth,bandwidth
0,1.0,0.0,0.0,9.5,-89.0,-15.0,-72.0,-2.0,6.0,22.75,1470.625
1,1.0,0.0,0.0,0.0,-89.0,-15.0,-72.88587392869641,-2.0,5.5,14.625,846.4375
2,1.0,0.0,0.0,0.0,-93.0,-17.0,-76.88587392869641,-4.0,4.5,20.5,1261.625
3,1.0,0.0,0.0,0.0,-92.0,-16.0,-75.0,-5.0,5.0,16.625,980.625
4,1.0,0.0,0.0,0.0,-90.0,-15.0,-70.55489532554688,-4.0,6.0,15.6875,923.3125
5,1.0,0.0,0.0,0.0,-86.0,-15.0,-68.18555914976395,-4.0,6.5,42.6875,1161.34375
6,1.0,0.0,0.0,0.0,-82.81698947597886,-13.885873928696416,-64.88587392869641,-0.8169894759788665,7.0,30.5625,1856.5
7,1.0,0.0,0.0,0.0,-79.88587392869641,-13.0,-64.22020246011415,2.1141260713035854,8.0,24.875,1971.8125
8,1.0,0.0,0.0,0.0,-81.22020246011415,-13.0,-64.22020246011415,4.114126071303585,7.5,28.625,2075.25
9,1.0,0.0,0.0,0.0,-84.24595133227497,-12.471281046201138,-67.24595133227496,5.528718953798859,8.0,24.1875,1098.75
10,1.0,0.0,0.0,0.0,-84.24595133227497,-12.471281046201138,-71.47128104620114,5.0,6.0,14.96875,984.125
11,1.0,0.0,0.0,0.0,-89.0,-14.0,-68.24595133227496,5.0,6.0,18.6875,794.0
12,1.0,0.0,0.0,0.0,-85.0,-13.0,-68.55489532554688,3.0,6.5,18.6875,973.625
13,1.0,0.0,0.0,0.0,-87.0,-13.0,-69.88587392869641,2.0,7.0,12.3125,612.25
14,1.0,0.0,0.0,0.0,-86.0,-14.0,-70.18555914976395,2.0,8.25,12.125,497.65625
15,1.0,0.0,0.0,0.0,-84.88587392869641,-13.47128104620114,-68.0,2.5287189537988604,6.0,9.0,603.875
16,1.0,0.0,0.0,0.0,-84.0,-13.47128104620114,-68.0,2.5287189537988604,6.0,16.8125,819.1875
17,1.0,0.0,0.0,0.0,-85.24595133227496,-13.47128104620114,-70.0,2.0,9.0,25.4375,1662.1875
