,is4G,is3G,is2G,speed,RSRP,RSRQ,RSSI,SNR,CQI,UL_Bandwidth,bandwidth
0,1.0,0.0,0.0,0.0,-97.47128104620114,-12.471281046201138,-82.0,6.52871895379886,8.0,16.9375,910.75
1,1.0,0.0,0.0,0.0,-98.0,-13.47128104620114,-82.0,5.114126071303584,8.0,16.375,566.875
2,1.0,0.0,0.0,0.0,-97.47128104620114,-13.47128104620114,-80.88587392869641,3.52871895379886,7.0,18.6875,749.9375
3,1.0,0.0,0.0,0.0,-97.88587392869641,-13.47128104620114,-83.0,2.5287189537988604,7.0,9.75,534.6875
4,1.0,0.0,0.0,0.0,-98.74280839205794,-13.742808392057942,-81.0,3.0,6.0,20.1875,502.84375
5,1.0,0.0,0.0,0.0,-98.0,-13.0,-79.88587392869641,3.0,7.5,31.4375,1365.8125
6,1.0,0.0,0.0,0.0,-96.0,-12.0,-80.24595133227496,8.0,8.5,34.25,1857.1875
7,1.0,0.0,0.0,0.0,-98.0,-13.0,-80.24595133227496,9.0,8.5,29.8125,1647.4375
8,1.0,0.0,0.0,0.0,-97.0,-13.0,-81.03707201955287,7.0,8.0,23.75,965.25
9,1.0,0.0,0.0,0.0,-102.0,-13.0,-83.24595133227496,5.999999999999998,7.25,27.71875,1500.28125
10,1.0,0.0,0.0,0.0,-98.03707201955285,-12.471281046201138,-80.81698947597886,8.445104674453123,7.5,33.6875,1806.8125
11,1.0,0.0,0.0,0.0,-98.22020246011414,-12.471281046201138,-87.0,9.114126071303586,7.0,24.0,1291.6875
12,1.0,0.0,0.0,0.0,-99.81698947597889,-13.0,-81.88587392869641,8.52871895379886,9.0,27.875,1497.25
13,1.0,0.0,0.0,0.0,-98.0,-13.0,-81.0,8.52871895379886,9.0,24.6875,1335.6875
14,1.0,0.0,0.0,0.0,-98.0,-13.0,-81.0,8.0,9.0,21.5625,1164.15625
15,1.0,0.0,0.0,0.0,-97.0,-13.0,-81.0,9.0,9.0,11.5,622.75
16,1.0,0.0,0.0,0.0,-98.0,-13.0,-81.0,8.0,9.0,25.0625,724.75
17,1.0,0.0,0.0,0.0,-97.0,-13.0,-81.0,9.0,9.0,22.375,999.5625
18,1.0,0.0,0.0,0.0,-97.74280839205794,-13.0,-81.0,9.0,9.0,19.25,974.3125
19,1.0,0.0,0.0,0.0,-97.47128104620114,-13.0,-81.0,9.0,9.0,21.3125,926.25
20,1.0,0.0,0.0,0.0,-97.0,-13.0,-81.0,8.52871895379886,9.0,28.75,502.5
21,1.0,0.0,0.0,0.0,-97.47128104620114,-13.0,-81.0,6.754048667725041,9.0,26.875,678.6875
22,1.0,0.0,0.0,0.0,-98.0,-13.0,-81.0,5.528718953798859,9.0,15.25,822.625
23,1.0,0.0,0.0,0.0,-98.0,-13.0,-81.0,5.999999999999998,9.0,9.46875,455.65625
24,1.0,0.0,0.0,0.0,-97.0,-13.0,-81.0,5.999999999999998,9.0,28.8125,879.5625
25,1.0,0.0,0.0,0.0,-97.0,-13.0,-81.0,7.0,9.0,23.375,1063.125
26,1.0,0.0,0.0,0.0,-97.0,-13.0,-79.88587392869641,5.999999999999998,9.5,10.25,544.5
27,1.0,0.0,0.0,0.0,-97.0,-13.0,-78.47128104620114,7.0,10.0,10.5,561.625
28,1.0,0.0,0.0,0.0,-97.47128104620114,-13.0,-78.55489532554688,8.114126071303584,9.5,10.0,538.9375
29,1.0,0.0,0.0,0.0,-97.47128104620114,-13.0,-81.0,9.0,9.0,11.0625,593.5
30,1.0,0.0,0.0,0.0,-98.24595133227496,-13.0,-81.88587392869641,9.52871895379886,9.5,12.75,680.0625
31,1.0,0.0,0.0,0.0,-101.55489532554688,-13.0,-86.0,9.52871895379886,8.0,9.625,520.0
32,1.0,0.0,0.0,0.0,-104.0,-13.0,-86.0,9.0,8.0,11.75,383.0
33,1.0,0.0,0.0,0.0,-103.0,-13.0,-87.55489532554688,7.0,7.5,15.875,510.1875
34,1.0,0.0,0.0,0.0,-105.0,-13.0,-87.94903114449981,5.0,8.0,16.375,456.125
35,1.0,0.0,0.0,0.0,-103.0,-13.0,-83.55489532554687,5.999999999999998,9.0,11.875,651.5625
36,1.0,0.0,0.0,0.0,-99.0,-13.0,-82.0,8.0,9.0,15.25,833.15625
37,1.0,0.0,0.0,0.0,-99.47128104620114,-12.471281046201138,-82.47128104620114,8.52871895379886,9.5,21.1875,1151.875
38,1.0,0.0,0.0,0.0,-100.0,-12.471281046201138,-84.0,9.52871895379886,9.0,15.25,821.25
39,1.0,0.0,0.0,0.0,-100.0,-13.0,-84.0,9.52871895379886,9.0,14.625,792.5625
40,1.0,0.0,0.0,0.0,-100.47128104620114,-13.0,-84.0,9.52871895379886,9.0,23.9375,847.125
41,1.0,0.0,0.0,0.0,-101.0,-13.0,-84.0,9.52871895379886,9.0,12.15625,657.375
42,1.0,0.0,0.0,0.0,-101.0,-13.0,-84.0,8.0,9.0,22.0625,692.625
43,1.0,0.0,0.0,0.0,-100.0,-13.0,-84.0,10.0,9.0,12.875,693.375
44,1.0,0.0,0.0,0.0,-100.0,-13.0,-84.0,10.0,9.0,11.8125,640.9375
45,1.0,0.0,0.0,0.0,-103.0,-13.0,-86.16346941649115,8.0,9.0,16.625,904.4375
46,1.0,0.0,0.0,0.0,-103.74280839205794,-13.0,-86.83013608315783,8.0,11.0,17.75,959.0
47,1.0,0.0,0.0,0.0,-103.47128104620114,-12.471281046201138,-87.4968027498245,7.528718953798858,11.0,15.1875,808.6875
48,1.0,0.0,0.0,0.0,-103.0,-12.471281046201138,-86.88587392869641,7.528718953798858,9.5,20.5625,1112.0
49,1.0,0.0,0.0,0.0,-103.47128104620114,-12.471281046201138,-88.0,8.0,9.0,18.1875,987.625
50,1.0,0.0,0.0,0.0,-103.18555914976395,-12.0,-86.88587392869641,8.25719160794206,9.0,34.75,911.75
51,1.0,0.0,0.0,0.0,-101.0,-12.0,-84.0,9.0,9.0,26.875,1074.3125
52,1.0,0.0,0.0,0.0,-100.0,-12.0,-84.88587392869641,10.0,8.5,18.8125,914.25
53,1.0,0.0,0.0,0.0,-100.0,-13.0,-83.47128104620114,7.0,6.5,34.3125,830.375
54,1.0,0.0,0.0,0.0,-102.0,-13.0,-86.55489532554688,4.52871895379886,7.0,19.6875,1019.8125
55,1.0,0.0,0.0,0.0,-104.88587392869641,-13.0,-92.5725407530773,5.0,6.25,15.28125,783.625
56,1.0,0.0,0.0,0.0,-108.22020246011414,-13.47128104620114,-94.0,3.754048667725041,8.0,16.6875,902.625
57,1.0,0.0,0.0,0.0,-111.88587392869641,-14.0,-94.0,1.1141260713035854,8.5,18.6875,467.5625
